0133,0133IDN_ACHMOTA,ACHIMOTA,MTN,959.3,0.00002164,21.64,0.22,959.6,0.0002239,223.9,0.7,959.6,0.00016434,164.34,0.45,959.6,0.00005903,59.03,0.35,959.6,0.00022631,226.31,0.68,959.6,0.00022681,226.81,0.68,959.6,0.00010628,106.28,0.47,957.3,0.00013942,139.42,0.43,959.6,0.00095747,957.47,1.66,954.2,0.00003862,38.62,0.82
*0242,0242ACHIMOTA_1,ACHIMOTA,MTN,958.1,0.00045332,453.32,1.02,958.1,0.00055332,553.32,1.07,958.1,0.0003123,312.3,0.86,951.9,0.00020283,202.83,0.65,958.1,0.00010417,104.17,0.43,951.9,0.00030903,309.03,0.80,959.9,0.00007152,71.52,0.40,959.9,0.00013415,134.15,0.52,959.6,0.00002753,27.53,0.25,955,0.00004409,44.09,0.3
,1108ACHIMOTA_3,ACHIMOTA,MTN,953.20,0.00063737,637.37,1.15,957.70,0.00000177,1.77,1.61,957.70,0.00059786,597.86,1.11,953.20,0.00034963,349.63,0.85,956.20,0.00035844,358.44,0.86,956.20,0.00026161,261.61,0.73,953.20,0.00021161,211.61,0.66,945.70,0.0001293,129.30,0.56,952.70,0.00022433,224.33,0.86,945.70,0.00000297,2.97,2.50
,Achimota,ACHIMOTA,TIGO,953.7,0.00000919,9.19,0.13,935.7,0.00000656,6.56,0.11,935.7,0.00001268,12.68,0.16,930.2,0.0000034,3.4,0.08,944.2,0.00000433,4.33,0.09,944.2,0.0000035,3.5,0.08,944.2,0.00000444,4.44,0.09,957.7,0.00000547,5.47,0.12,930.2,0.00000771,7.71,0.12,954.7,0.00000261,2.61,0.07
,Achimota Golf Course,ACHIMOTA,Tigo,1833,0.00018019,180.19,0.44,1833,0.00013113,131.13,0.47,1841,0.00025049,250.49,0.52,1832,0.00024098,240.98,0.51,1832,0.00073434,734.34,0.89,1832,0.00040154,401.54,0.66,1839,0.00040916,409.16,0.67,1839,0.00028744,287.44,0.57,1854,0.00053199,531.99,0.87,1854,0.00057447,574.47,0.83
GH 0893,Achimota Golf Course,ACHIMOTA,AIRTEL,954.2,0.00000147,1.47,1.77,952.7,0.00000163,1.63,1.20,952.7,0.00065975,659.75,1.32,957.2,0.00074175,741.75,1.23,943.7,0.00070836,708.36,1.86,943.7,0.00000188,1.88,2.00,943.7,0.00000164,1.64,1.87,932.2,0.00000297,2.97,2.52,943.7,0.0000038,3.8,2.85,943.7,0.00000185,1.85,1.99
,Achimota Market,ACHIMOTA,TIGO/VODAFONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Achimota(old15),ACHIMOTA,EXPRESSO,952.2,0.00050291,502.91,0.03,954.2,0.000592,592,0.03,955.2,0.0001703,170.3,0.02,959.2,0.00000111,1.11,0.04,947.2,0.00024549,245.49,0.02,953.7,0.00000166,1.66,0.11,953.7,0.00000164,1.64,0.05,953.2,0.00000209,2.09,0.09,952.2,0.00033534,335.34,0.03,955.7,0.0003422,342.2,0.04
GAB 4012,ACHIMOTA_EX_GT,ACHIMOTA,VODAFONE,941.9,0.00015644,156.44,0.54,957.2,0.00031426,314.26,0.81,954.2,0.00005054,50.54,0.35,951.2,0.00019633,196.33,0.74,946.2,0.0001627,162.7,0.4,954.2,0.00008638,86.38,0.53,946.5,0.00012134,121.34,0.47,951.2,0.00016361,163.61,0.58,945,0.0002523,252.3,0.71,954.2,0.00015519,155.19,0.71
GAB 4012,ACHIMOTA_GIRLS_GUILD,ACHIMOTA,VODAFONE,941.9,0.00015644,156.44,0.54,951.2,0.00031426,314.26,0.81,954.2,0.00005054,50.54,0.35,951.2,0.00019633,196.33,0.74,946.2,0.0001627,162.7,0.40,954.2,0.00008638,86.38,0.53,946.5,0.00012134,121.34,0.47,951.2,0.00016361,163.61,0.58,945,0.0002523,252.3,0.71,934.2,0.00015519,155.19,0.71
106,0106ADABRAKA_1,ADABRAKA,MTN,952.7,0.00000291,2.91,2.46,958.7,0.00000369,3.69,2.75,,0.00000388,3.88,2.84,,0.00000242,2.42,2.25,,0.00000229,2.29,2.38,,0.00000411,4.11,2.92,,0.00000271,2.71,2.38,,0.00000296,2.96,2.48,,0.00000166,1.66,1.86,,0.00000189,1.89,1.98
108,0108ADABRAKA_2,ADABRAKA,MTN ,958.2,0.00001499,14.99,0.44,952.2,0.00005625,56.25,0.34,958.2,0.00005251,52.51,0.33,958.2,0.00006175,61.75,0.34,954.2,0.00008763,87.63,0.42,958.7,0.00007228,72.28,0.38,952.2,0.00004939,49.39,0.32,954.2,0.00007624,76.24,0.39,956.7,0.00005419,54.19,0.33,954.2,0.00010332,103.32,0.46
1236,1236ADABRAKA_3,ADABRAKA,MTN,959.2,0.00000221,2.21,2.33,955,0.00057861,578.61,1.09,957.3,0.00051585,515.85,1.03,953.5,0.00022498,224.98,0.7,954.2,0.00000141,1.41,1.71,959.6,0.00000123,1.23,1.6,958.8,0.00079537,795.37,1.67,958.8,0.00000129,1.29,1.64,954.2,0.00000259,2.59,2.32,958.2,0.00000165,1.65,1.86
1066,Adabraka,ADABRAKA,TIGO,942.2,0.00000111,1.11,1.84,937.7,0.00082711,827.11,1.32,942.2,0.0000016,1.6,1.84,942.7,0.0007828,782.8,1.3,941.2,0.00006365,63.65,1.16,942.7,0.0008511,851.1,1.34,948.7,0.00000182,1.82,1.92,944.2,0.00028833,288.33,0.79,950.2,0.00015431,154.31,0.57,937.7,0.00008248,82.48,0.42
,Adabraka 1,ADABRAKA,AIRTEL,956.7,0.00026963,269.63,0.60,936.7,0.00070114,701.14,0.65,,0.00020667,206.67,0.66,,0.00020616,206.16,2.00,,0.00009179,91.79,0.44,,0.0001349,134.9,0.52,,0.00022813,228.13,0.69,,0.00049076,490.76,1.02,,0.00064547,645.47,1.17,,0.00076707,767.07,1.27
227,Adabraka 1,ADABRAKA,AIRTEL,954.7,0.00042707,427.07,0.95,954.7,0.00046461,464.61,1.05,958.7,0.00047615,476.15,1,954.7,0.00037928,379.28,0.96,954.7,0.00052691,526.91,1.08,954.74,0.00056004,560.04,1.09,954.7,0.00056266,562.66,1.11,954.7,0.00037989,379.89,0.9,954.7,0.00023798,237.98,0.71,954.7,0.00027003,270.03,0.3
,Adabraka,ADABRAKA ,TIGO ,942.7,0.00000122,1.22,1.61,941.2,0.00000227,2.27,2.19,942.2,0.00000118,1.18,1.58,937.2,0.00000113,1.13,1.55,942.2,0.00000117,1.17,1.57,942.7,0.00089671,896.71,1.37,944.2,0.00000102,1.02,1.47,941.2,0.00097157,971.57,1.43,941.2,0.00000111,1.11,1.53,948.7,0.00077243,772.43,1.28
,0106ADABRAKA_1,ADABRAKA 1,MTN,1853,0.00000704,7.04,0.08,1844,0.00000328,3.28,0.05,1853,0.0000023,2.3,0.05,1856,0.00000225,2.25,0.04,1853,0.00097208,972.08,0.03,1856,0.00000194,1.94,0.04,1856,0.00000509,5.09,0.07,1853,0.00098532,985.32,0.03,1853,0.00048085,480.85,0.02,1856,0.00000238,2.38,0.05
GH 0236,Adabraka 1,ADABRAKA 1,AIRTEL ,936.7,0.00014226,142.26,0.55,936.7,0.00013145,131.45,0.54,936.7,0.00013518,135.18,0.53,936.7,0.00011398,113.98,0.49,936.7,0.00011141,111.41,0.48,936.7,0.00012015,120.15,0.5,936.7,0.00011089,110.89,0.48,936.7,0.00010189,101.89,0.46,936.7,0.00005314,53.14,0.33,936.7,0.00003711,37.11,0.28
1164,Adabraka Newtown,ADABRAKA NEW TOWN,TIGO,954.7,0.00070794,707.94,0.38,952.7,0.00007822,78.22,0.4,953.7,0.00007207,72.07,0.39,953.7,0.00009691,96.91,0.45,954.7,0.00001128,11.28,0.48,939.7,0.00004208,42.08,0.3,944.7,0.00004647,46.47,0.31,954.7,0.0000654,65.4,0.37,954.7,0.00006288,62.88,0.36,954.7,0.00005595,55.95,0.34
GAB4127,DCS_ADAMAN,ADAMAN AGYIRINGANOR,VODAFONE,955.2,0.00016024,160.24,0.57,959.7,0.00019345,193.45,0.63,951.7,0.00031192,311.92,0.81,951.7,0.00026721,267.21,0.74,951.7,0.00081799,817.99,1.18,946.7,0.00021704,217.04,0.67,951.2,0.00041279,412.79,0.92,955.2,0.00018391,183.91,0.62,955.7,0.00024467,244.67,0.07,948.7,0.00048907,489.07,1.01
ADENTA 2,0268ADENTA_2,ADENTA,MTN/VODAFONE,955.2,0.00067052,670.52,1.34,955.2,0.00019998,199.98,0.69,955.2,0.00021803,218.03,0.68,955.2,0.00018595,185.95,0.62,955.2,0.00016926,169.26,0.59,955.2,0.00024964,249.64,0.72,946.2,0.00016075,160.75,0.58,955.2,0.00033571,335.71,0.83,954.2,0.00035146,351.46,0.85,954.7,0.00032881,328.81,0.83
GAB 4098,North Adenta(Redco)(old35),ADENTA REDCO,EXPRESSO/VODAFONE,950.7,0.00011214,112.14,0.48,957.7,0.00015025,150.25,0.61,954.2,0.00053917,539.17,1.60,951.2,0.00098999,989.99,1.44,949.2,0.00085879,858.79,1.34,948.2,0.00093405,934.05,1.40,954.2,0.000001,1,1.45,950.2,0.0007042,704.2,1.02,950.2,0.00096052,960.52,1.42,951.2,0.00044662,446.62,0.97
,0233ADENTA_4,ADENTA WEST,MTN/VODAFONE/AIRTEL,931.7,0.00074961,749.61,1.25,946.7,0.00062903,629.03,1.95,948.2,0.00044164,441.64,1.03,945.2,0.0008945,894.5,1.46,945.2,0.00061777,617.77,1.18,958.7,0.00002934,29.34,0.24,932.7,0.00031218,312.18,0.81,932.7,0.00073037,730.37,1.87,946.7,0.00018418,184.18,0.62,932.7,0.00019025,190.25,0.63
,0269ADENTA_3,ADENTAH,MTN,957.7,0.00065623,656.23,1.16,957.7,0.00044726,447.26,0.94,957.2,0.00044426,444.26,0.96,957.7,0.00079893,798.93,1.28,957.7,0.00041926,419.26,0.93,957.7,0.00002485,24.85,0.23,957.7,0.00002674,26.74,0.27,957.7,0.0001438,143.8,0.54,957.7,0.00012261,122.61,0.50,597.7,0.00018383,183.83,0.61
,1524AGYIRGANO_3,ADGYIRIGONO,MTN,957.2,0.00023271,232.71,0.69,953.2,0.00032183,321.83,0.82,953.2,0.00051814,518.14,1.04,953.2,0.00053589,535.89,1.05,957.7,0.00084164,841.64,1.32,953.2,0.00035594,355.94,0.86,957.2,0.00020377,203.77,0.65,958.7,0.0001825,182.5,0.61,957.2,0.00014973,149.73,0.55,953.2,0.00034268,342.68,0.84
MTN,ADJANKOTOKU,ADJANKOTOKU,MTN/VODAFONE/TIGO,959.2,0.00014259,142.59,0.54,954.2,0.00006022,60.22,0.33,958.2,0.00007937,79.37,0.40,954.2,0.00006599,65.99,0.36,958.2,0.00007724,77.24,0.40,954.2,0.00005648,56.48,0.34,959,0.00012942,129.42,0.51,954.2,0.00007052,70.52,0.37,958.2,0.0000801,80.1,0.4,954.20,0.00008035,80.35,0.04
GHO 96,Kotoku,ADJANKOTOKU,AIRTEL,947.7,0.00000739,7.39,0.12,943.7,0.0000039,3.9,0.08,943.7,0.00000451,4.51,0.09,943.7,0.00000255,2.55,0.06,937.7,0.00000255,2.55,0.07,947.7,0.0000021,2.1,0.07,937.7,0.00000274,2.74,0.08,937.7,0.00000256,2.56,0.08,937.7,0.00000297,2.97,0.07,947.7,0.00000295,2.95,0.07
1311,KOTOKU,ADJANKOTOKU,MTN/VODAFONE/TIGO,959.2,0.00014259,142.59,0.54,954.2,0.00006022,60.22,0.33,958.2,0.00007937,79.37,0.4,954.2,0.00006599,65.99,0.36,958.2,0.00007724,77.24,0.4,954.2,0.00005648,56.48,0.34,959.2,0.00012942,129.42,0.51,954.2,0.00007052,70.52,0.37,958.2,0.0000801,80.1,0.4,954.2,0.00008035,80.35,0.4
VODAFONE,KOTOKU,ADJANKOTOKU,MTN/VODAFONE/TIGO,959.2,0.00014259,142.59,0.54,954.2,0.00006022,60.22,0.33,958.2,0.00007937,79.37,0.4,954.2,0.00006599,65.99,0.36,958.2,0.00007724,77.24,0.4,954.2,0.00005648,56.48,0.34,959.2,0.00012942,129.42,0.51,954.2,0.00007052,70.52,0.37,958.2,0.0000801,80.1,0.4,954.2,0.00008035,80.35,0.4
,0251EAST_LEGON3,ADJIRINGANOR,MTN,1851,0.00024437,244.37,0.51,1851,0.0001309,130.9,0.38,1851,0.00023155,231.55,0.50,1860,0.00002992,29.92,0.18,1851,0.00012218,122.18,0.36,1851,0.00007354,73.54,0.28,1851,0.00014262,142.62,0.39,1851,0.00042759,427.59,0.68,1851,0.00021842,218.42,0.48,1851,0.00026839,268.39,0.54
,AFOAMAN,AFOAMAN,EXPRESSO,954.2,0.00026873,268.73,0.02,945.7,0.00021326,213.26,0.02,954.2,0.00005287,52.87,0.01,945.7,0.00011707,117.07,0.01,953.2,0.00008948,89.48,0.01,945.7,0.00013686,136.86,0.01,958.2,0.00013061,130.61,0.01,954.2,0.00011379,113.79,0.01,945.7,0.00023634,236.34,0.02,954.2,0.00015748,157.48,0.01
205,Dansoman Ageege,AGEGE,TIGO/AIRTEL,953.2,0.0000724,72.4,0.38,953.2,0.00012652,126.52,0.51,942.2,0.001533,1533,0.56,953.2,0.00010093,100.93,0.46,938.2,0.00013482,134.82,0.53,953.2,0.00011701,117.01,0.49,947.7,0.0000155,15.5,0.49,938.2,0.00019998,199.98,0.22,953.2,0.00012728,127.28,0.52,953.2,0.00019998,199.98,0.65
