8,,3794YIWABRA,AOWIN-SUAMAN,mtn,955.7,0.00027388,273.88,0.75,956.7,0.00018302,183.02,0.65,959.2,0.00025208,252.08,0.72,958.2,0.00024369,243.69,0.71,954.7,0.00023083,230.83,0.96,956.2,0.00022937,229.37,0.43,956.2,0.00020116,201.16,0.64,959.2,0.00016796,167.96,0.59,956.2,0.00021244,212.44,0.66,954.7,0.00017436,174.36,0.6,,,
8,2746,2746ADJUAFUA,JUABESO BIA,mtn,953.7,0.00001697,16.97,0.18,958.2,0.00003102,31.02,0.25,958.2,0.00007243,72.43,0.38,959.7,0.00004109,41.09,0.29,957.7,0.00003586,35.86,0.27,958.2,0.00001735,17.35,0.19,957.7,0.00004264,42.64,0.39,958.7,0.0000402,40.2,0.28,957.7,0.00001949,19.49,0.2,953.2,0.00004737,47.37,0.31,,,
8,2736,2746ADJUAFUA,JUABESO BIA,mtn,956.7,0.00023802,238.02,0.7,958.2,0.00022228,222.28,0.67,958.2,0.00018711,187.11,0.62,958.2,0.00015193,151.93,0.56,958.2,#VALUE!,154..99,0.58,957.7,0.0001243,124.3,0.52,953.2,0.00018861,188.61,0.62,957.2,0.00019322,193.22,0.63,957.7,0.00028681,286.81,0.77,953.2,0.00015847,158.47,0.57,,,
8,,1933KODJOABA,JUABESO BIA,mtn,957.2,0.00020378,203.78,0.69,956.7,0.00022631,226.31,0.68,955.7,0.00016683,166.83,0.55,957.2,0.00012861,128.61,0.51,956.7,0.00015002,150.02,0.55,956.2,0.00011294,112.94,0.48,956.7,0.00005532,55.32,0.34,958.7,0.00006866,68.66,0.37,956.7,0.00001631,16.31,0.2,958.2,0.0000392,39.2,0.28,,,
8,GH 0396,Nyamenlegyina,AXIM,airtel,948.2,0.0000277,27.7,0.24,951.2,0.00003848,38.48,0.28,945.2,0.00004869,48.69,0.32,955.2,0.0000399,39.9,0.26,950.2,0.00002568,25.68,0.23,945.2,0.00002759,27.59,0.24,945.7,0.00002439,24.39,0.22,955.2,0.00002735,27.35,0.24,955.2,0.00009321,93.21,0.44,945.2,0.00002355,23.55,0.22,,,
8,,Teleku Bokazo,AXIM,tigo/vodafone/mtn/airtel,955.2,0.00004136,41.36,0.29,954.7,0.00004737,47.37,0.34,944.7,0.00005591,55.91,0.33,952.7,0.00006231,62.31,0.36,954.7,0.00007091,70.91,0.38,952.7,0.0000807,80.7,0.41,954.7,0.00002048,20.48,0.21,944.7,0.00003294,32.94,0.6,944.2,0.00003244,32.44,0.2,954.7,0.00000721,7.21,0.12,,,
8,GH0168,Essiama,AXIM,airtel,943.7,0.00002999,29.99,0.14,953.7,0.0000565,56.5,0.18,938.2,0.00004545,45.45,0.12,943.7,0.00002369,23.69,0.21,953.7,0.0000126,12.6,0.16,943.7,0.00002512,25.12,0.16,943.7,0.00006309,63.09,0.13,956.7,0.00001682,16.82,0.18,957.2,0.00002733,27.33,0.13,956.7,0.00009234,92.34,0.34,,,
8,WEB 7075,ASUONTAA,JUABESO,vodafone,951.7,0.00002046,20.46,0.2,952.2,0.00003276,32.76,0.25,959.2,0.00003926,39.26,0.26,959.2,0.00001642,16.42,0.19,959.2,0.00002295,22.95,0.22,954.2,0.00005142,51.42,0.33,954.2,0.00001399,13.99,0.16,957.2,0.00003642,36.42,0.27,954.2,0.00003281,32.81,0.26,,,,,,,
8,,DCS_SEKONDI_GT,SHAMA AHANTA EAST,vodafone,949.7,0.00008376,83.76,0.42,940.2,0.00008674,86.74,0.42,941.7,0.00006786,67.86,0.37,946.2,0.0000202,20.20,0.22,956.2,0.0000099,9.9,0.14,957.7,0.00000563,5.63,0.1,954.2,0.00000853,8.53,0.14,946.2,0.0000158,15.8,0.18,950.2,0.00001386,13.86,0.17,,,,,,,
8,2850,2850SKYYTV,SHAMA AHANTA EAST,mtn,956.2,0.00000392,3.92,0.09,959.2,0.00010115,101.15,0.46,958.2,0.00013481,134.81,0.6,959.7,0.00000176,1.76,0.06,956.2,0.00000595,5.95,0.11,956.7,0.00008273,82.73,0.41,956.2,0.00016566,165.66,0.58,952.2,0.00012648,126.48,0.51,957.7,0.00005595,55.95,0.34,,,,,,,
8,,Shama,SHAMA,tigo,953.1,0.0007347,734.7,0.03,959.7,0.00000102,1.02,0.04,959.2,0.00000115,1.15,0.04,958.7,0.00031644,316.44,0.02,953.7,0.0002248,224.8,0.02,953.7,0.00022753,227.53,0.02,959.2,0.00032221,322.21,0.04,959.2,0.00032977,329.77,0.02,955.2,0.00037418,374.18,0.02,,,,,,,
8,,DCS_EAST_TANOKROM,SHAMA AHANTA EAST,vodafone,943.7,0.0003996,399.6,0.94,953.2,0.00049014,490.14,1.01,957.7,0.00043455,434.55,0.97,953.2,0.00023628,236.28,0.7,943.7,0.00009509,95.09,0.44,959.2,0.0005432,543.2,1.12,959.7,0.0001656,165.6,0.59,957.7,0.0001656,165.6,0.59,958.7,0.00037196,371.96,0.88,,,,,,,
8,,Shama Junction1800,Shama ,tigo,1841,0.0000197,19.7,0,1847,0.00001371,13.71,0.03,1843,0.00001317,13.17,0.01,1871,0.00001761,17.61,0,1819,0.0000186,18.6,0.01,1860,0.0000233,23.3,0.01,1870,0.00001234,12.34,0.04,1871,0.00001631,16.31,0.02,1863,0.00001761,17.61,0.01,,,,,,,
8,,Kisi Nkwanta,SHAMA,tigo/Airtel,940.2,0.00006148,61.48,0.301,946.2,0.00007342,73.42,0.01,954.7,0.00001297,12.97,0.01,940.2,0.00006472,64.72,0.03,940.7,0.0000728,72.8,0.01,955.7,0.00004317,43.17,0.04,948.7,0.00005371,53.71,0.17,958.2,0.00011213,112.13,0.03,938.9,0.00005903,59.03,0.01,,,,,,,
8,,Inchaban,Jomoro,Airtel/Tigo,946.2,0.00060633,606.33,0.03,949.7,0.00051851,518.51,0.03,949.2,0.00044227,442.27,0.03,943.7,0.00030369,303.69,0.02,951.2,0.0003426,342.6,0.02,154.7,0.00035911,359.11,0.02,959.7,0.000238,238,0.02,944.7,0.00014955,149.55,0.01,951.7,0.00012137,121.37,0.01,,,,,,,
8,,Bawdie,Wasa Amenfi West,tigo,958.2,0.00095153,951.53,0.04,953.3,0.00087503,875.03,0.04,952.2,0.00038146,381.46,0.02,938.2,0.00035144,351.44,0.02,945.7,0.0005097,509.7,0.03,953.2,0.0000019,1.9,0.06,957.7,0.00056633,566.33,0.04,952.2,0.00000113,1.13,0.04,946.7,0.00028175,281.75,0.02,,,,,,,
8,,Shama,SHAMA,Airtel/Tigo,953.7,0.0007347,734.7,0.03,959.7,0.00000102,1.02,0.04,959.2,0.00000115,1.15,0.04,959.2,0.00000115,1.15,0.04,958.7,0.00037644,376.44,0.02,957.7,0.0002248,224.8,0.02,953.7,0.00022753,227.53,0.02,959.2,0.00032221,322.21,0.04,959.2,0.00032977,329.77,0.02,,,,,,,
8,,EFFIAKUMA_NORTH,SHAMA AHANTA EAST,vodafone,957.2,0.00027901,279.01,,936.7,0.00012659,126.59,,952.7,0.00008647,86.47,,953.2,0.00008641,86.41,,953.2,0.00034354,343.54,,954.2,0.0005163,516.3,,958.2,0.00016686,166.86,,958.2,0.0005112,511.2,,953.2,0.00012589,125.89,,,,,,,,
